code_insee,commune,code_region,region,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_bac2,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
11049,Bram,91,Languedoc-Roussillon,Aude,1445,951,467,87,37,1257,186,18.75918847397824,13.231402528668038,14.642752131725963,53.072625698324025,15.773584905660377,1.8113207547169812,7.018867924528302,7.9245283018867925,25.28301886792453,31.39622641509434,25.886792452830186,35.148514851485146,22.243713733075435,7.311411992263056,22.514506769825918,15.822050290135397,10.638297872340425,6.150870406189555,2.496626180836707,65.81314878892734,32.31833910034602,6.02076124567474,86.98961937716263,12.8719723183391
11069,Carcassonne,91,Languedoc-Roussillon,Aude,22101,10269,11391,3752,729,11896,10137,17.878388714200728,18.71122631086938,11.287923854848305,53.87949349876774,20.53241311313779,0.41902883904362825,6.344589598225289,11.101799359132364,22.933201873305396,36.63298003450826,20.266206556568893,40.41095890410959,18.81333065418951,8.554123489393461,21.4771650831013,18.681287137239142,12.59580331256997,12.142262536957832,3.193166885676741,46.4639609067463,51.5406542690376,16.976607393330617,53.825618750282786,45.866702864123795
11076,Castelnaudary,91,Languedoc-Roussillon,Aude,5137,2359,2648,652,106,3139,1981,15.415389853592101,21.552604698672116,14.07899216887981,49.84678243105209,18.83701883701884,0.9009009009009009,5.753480753480753,12.98116298116298,17.874692874692872,36.60933660933661,24.733824733824733,52.04855842185129,23.639455782312925,8.922902494331066,21.428571428571427,18.401360544217688,8.54875283446712,9.557823129251702,2.021743276749952,45.92174420868211,51.54759587307767,12.69223282071248,61.105703718123415,38.56336383102978
11099,Conques-sur-Orbiel,91,Languedoc-Roussillon,Aude,1015,749,233,38,28,906,98,17.659137577002053,13.141683778234087,11.827515400410677,52.85420944558522,13.008130081300814,2.168021680216802,8.672086720867208,9.033423667570009,22.40289069557362,33.242999096657634,24.209575429087625,35.65217391304348,16.274089935760173,5.995717344753747,26.284796573875802,18.14775160599572,10.867237687366167,8.886509635974305,2.684563758389262,73.79310344827587,22.95566502463054,3.74384236453202,89.26108374384236,9.655172413793103
11106,Coursan,91,Languedoc-Roussillon,Aude,2652,1919,671,40,125,2221,420,16.281373844121532,15.02642007926024,11.723910171730516,51.865918097754296,15.992217898832683,1.6731517509727627,6.420233463035019,7.470817120622568,22.957198443579767,30.116731517509727,26.926070038910506,32.42574257425743,21.60664819944598,6.4564244619646285,27.210739399105048,17.579373535052206,9.375665885361176,6.562966119752824,4.501260352898812,72.3604826546003,25.301659125188536,1.5082956259426847,83.74811463046757,15.837104072398189
11116,Cuxac-d'Aude,91,Languedoc-Roussillon,Aude,1709,1268,400,36,84,1497,198,16.21147582059634,13.38010523678276,12.052117263843648,53.09446254071661,17.794028031687994,3.412553321145643,6.0938452163315056,5.850091407678245,22.425350396099937,29.981718464351005,30.469226081657524,35.622317596566525,24.361873990306947,7.722132471728595,26.688206785137318,15.54119547657512,8.36833602584814,7.205169628432956,4.684885666480758,74.19543592744296,23.405500292568753,2.1064950263311877,87.59508484493857,11.585722644821534
11129,Espéraza,91,Languedoc-Roussillon,Aude,1042,670,351,93,96,832,210,12.084148727984344,12.13307240704501,22.455968688845402,53.57142857142857,24.47257383966245,1.2658227848101267,5.9071729957805905,5.063291139240507,15.330520393811534,28.270042194092827,29.254571026722925,38.655462184873954,21.69811320754717,7.900943396226415,23.58490566037736,14.799528301886792,6.191037735849057,6.426886792452831,8.43585237258348,64.29942418426103,33.685220729366605,8.92514395393474,79.84644913627639,20.153550863723606
11145,Fleury,91,Languedoc-Roussillon,Aude,1817,1307,435,23,7633,1494,319,16.211962224554043,10.204616998950682,10.991605456453305,51.25918153200419,17.435549525101766,4.07055630936228,13.568521031207597,7.598371777476255,25.237449118046136,34.19267299864315,20.8955223880597,39.726027397260275,18.702416418404503,7.911287653095002,28.037073816617013,17.941079112876533,9.136047666335651,6.686527639854353,80.77248677248677,71.93175564116676,23.940561364887177,1.2658227848101267,82.2234452394056,17.55641166758393
11170,Gruissan,91,Languedoc-Roussillon,Aude,2379,1587,671,59,9808,1524,836,13.064133016627078,11.25026992010365,9.414813215288275,50.52904340315266,19.262295081967213,2.4077868852459017,13.012295081967212,10.706967213114755,23.51434426229508,32.99180327868852,20.23565573770492,30.263157894736842,13.836477987421384,7.2589098532494765,28.799790356394126,20.964360587002094,10.29874213836478,8.90985324947589,80.47919914663166,66.70870113493065,28.205128205128204,2.480033627574611,64.06052963430012,35.14081546868432
11202,Leucate,91,Languedoc-Roussillon,Aude,2240,1477,660,133,13498,1347,863,10.17357762777242,9.691417550626808,13.789778206364515,50.86788813886211,21.895424836601308,3.8562091503267975,13.333333333333334,8.823529411764707,21.241830065359476,39.34640522875817,16.013071895424837,35.91160220994475,14.535211267605632,8.28169014084507,24.422535211267608,18.816901408450704,10.76056338028169,10.591549295774648,85.76693353666286,65.9375,29.464285714285715,5.9375,60.13392857142858,38.526785714285715
11203,Lézignan-Corbières,91,Languedoc-Roussillon,Aude,4538,2591,1818,531,121,3508,1014,17.44004410548562,17.329780391436184,12.358724616374161,52.84388495819168,20.801385110066782,1.1130348750927528,9.423695275785308,6.4556022755379665,18.0311649765026,33.39104625278259,23.027454860252288,33.601841196777904,28.81728304650311,8.226534846820456,22.409373855730504,13.79226168680581,9.630172098132553,6.151592823141707,2.5971238463189525,57.09563684442486,40.06170118995152,11.701189951520494,77.30277655354782,22.34464521815778
11206,Limoux,91,Languedoc-Roussillon,Aude,4636,2495,1993,346,241,3195,1396,14.361493123772101,15.648330058939097,15.530451866404714,52.36738703339883,19.95635305528613,1.3579049466537343,6.207565470417071,7.274490785645005,23.47235693501455,32.68671193016489,26.479146459747817,34.105534105534105,25.176034589252627,7.523162445954293,22.606547251389745,16.108709079678814,10.623841877702285,7.597282273008029,4.941562435923723,53.81794650560828,42.98964624676445,7.463330457290768,68.91716997411562,30.112165660051772
11262,Narbonne,91,Languedoc-Roussillon,Aude,25184,11693,12951,4106,5403,11602,13448,16.032697757812954,18.29416414428657,12.03801885519289,53.687173456206985,20.632105502501137,0.48203728967712595,7.7626193724420185,10.786721236925874,23.897226011823555,33.12869486130059,21.759890859481583,37.37439930100481,19.62428546246632,7.116416106368513,22.608345294754603,18.541462063408122,12.70680667825036,11.447709702601294,17.66436721482983,46.430273189326556,51.425508259212194,16.30400254129606,46.06893265565438,53.3989834815756
11266,Port-la-Nouvelle,91,Languedoc-Roussillon,Aude,2757,1548,1127,448,4457,1661,1084,14.717848929771801,13.868742260746506,12.736600035379444,52.503095701397484,22.36084452975048,0.7197696737044146,5.47024952015355,4.942418426103647,16.50671785028791,38.62763915547025,31.861804222648754,32.240437158469945,23.940864960282436,9.752868490732567,27.40511915269197,15.180935569285085,5.825242718446602,4.258605472197705,61.78264485722207,56.14798694232862,40.87776568734131,16.249546608632574,60.246644903881034,39.31809938338774
11269,Ouveillan,91,Languedoc-Roussillon,Aude,1011,740,240,31,249,918,91,19.043478260869566,13.173913043478262,12.65217391304348,51,16.718266253869967,3.3023735810113517,11.248710010319918,10.010319917440661,25.902992776057793,27.141382868937047,22.497420020639836,29.20353982300885,20.309810671256454,5.565117613310385,24.95697074010327,18.703384968445206,11.646586345381527,9.122203098106713,19.761904761904763,73.1948565776459,23.738872403560833,3.066271018793274,90.80118694362018,9.000989119683481
11272,Palaja,91,Languedoc-Roussillon,Aude,818,703,102,6,26,793,23,21.295433364398882,11.78937558247903,4.520037278657969,49.95340167753961,9.416195856873824,0.3766478342749529,7.250470809792843,14.40677966101695,27.77777777777778,35.31073446327684,16.760828625235405,42,9.84354628422425,7.040417209908735,24.2503259452412,21.70795306388527,15.123859191655804,14.537157757496741,3.080568720379147,85.94132029339853,12.469437652811736,0.7334963325183375,96.9437652811736,2.8117359413202934
11279,Pennautier,91,Languedoc-Roussillon,Aude,951,686,242,38,20,859,91,17.52241238793806,13.32518337408313,10.431947840260799,50.24449877750611,13.257575757575758,3.0303030303030303,9.090909090909092,10.700757575757576,26.420454545454547,35.13257575757576,24.62121212121212,41.333333333333336,24.93283181085438,6.394411606663085,25.68511552928533,16.33530360021494,9.564750134336379,6.6630843632455665,2.059732234809475,72.13459516298633,25.44689800210305,3.995793901156677,90.32597266035752,9.568874868559412
11304,Quillan,91,Languedoc-Roussillon,Aude,1645,1033,575,196,393,1176,463,12.469135802469136,11.049382716049383,19.47530864197531,52.28395061728395,20.868824531516182,1.0221465076660987,14.224872231686541,5.792163543441227,12.180579216354344,37.30834752981261,29.81260647359455,34.84848484848485,22.681186631618473,8.899737138565527,24.821629740893727,15.583927900863687,7.547878332707472,4.656402553511078,19.28361138370952,62.796352583586625,34.954407294832826,11.914893617021278,71.48936170212767,28.14589665653495
11315,Rieux-Minervois,91,Languedoc-Roussillon,Aude,886,642,216,20,121,793,86,14.299851558634339,12.815437902028698,16.674913409203366,52.399802078179114,17.654808959156785,5.797101449275362,14.229249011857709,4.743083003952568,15.810276679841898,30.039525691699602,23.18840579710145,32.47863247863248,26.96351267779839,7.2974644403215825,23.252937538651825,15.646258503401361,6.679035250463822,5.194805194805195,12.01588877855015,72.46049661399549,24.37923250564334,2.2573363431151243,89.50338600451467,9.706546275395034
11369,Sallèles-d'Aude,91,Languedoc-Roussillon,Aude,1132,807,302,64,159,993,136,20.732149329467198,13.0844508880029,10.112359550561797,50.67053280173977,17.02127659574468,4.009819967266775,4.828150572831424,7.201309328968904,27.495908346972175,29.869067103109657,25.450081833060555,37.83783783783784,17.915632754342433,6.20347394540943,27.29528535980149,18.01488833746898,12.357320099255583,9.081885856079404,12.316034082106894,71.28975265017668,26.67844522968198,5.6537102473498235,87.72084805653711,12.014134275618375
11370,Salles-d'Aude,91,Languedoc-Roussillon,Aude,1247,1001,224,37,244,1155,86,17.987504110489972,11.6737915159487,11.081880960210457,50.87142387372575,15.53398058252427,1.9417475728155338,8.980582524271846,10.517799352750808,30.016181229773466,29.85436893203883,20.631067961165048,38.28125,14.49462365591398,6.150537634408602,28.301075268817204,20.43010752688172,12.559139784946236,9.290322580645162,16.36485580147552,80.27265437048918,17.963111467522054,2.967121090617482,92.62229350441058,6.896551724137931
11379,Sigean,91,Languedoc-Roussillon,Aude,2441,1682,668,47,628,2040,335,17.366691015339665,12.801314828341855,10.792549306062819,52.97662527392257,17.46744499326448,2.873821284238886,11.315671306690616,6.466097889537495,23.349797934440954,33.947013920071846,23.52941176470588,36.14864864864865,19.643705463182897,8.36104513064133,27.102137767220903,16.53206650831354,9.358669833729216,7.3871733966745845,20.462691430433367,68.90618598934863,27.365833674723472,1.925440393281442,83.57230643179025,13.723883654240066
11397,Trèbes,91,Languedoc-Roussillon,Aude,2319,1333,923,383,49,1794,470,17.575757575757574,13.939393939393941,12.272727272727273,52.87878787878788,18.17750355956336,0.37968675842429994,7.308970099667775,6.169909824394875,22.876127195064072,35.64309444708116,26.435690555291885,33.03030303030303,24.567474048442904,8.180919426594167,24.419179436480473,16.33712308452793,7.834898665348493,5.7587740978744435,2.0692567567567566,57.48167313497197,39.801638637343686,16.515739542906424,77.36093143596378,20.267356619232427
11429,Villemoustaussou,91,Languedoc-Roussillon,Aude,1633,1280,327,62,47,1524,102,20.750887874175543,12.02435312024353,7.76255707762557,51.598173515981735,12.263099219620958,2.0066889632107023,9.141583054626533,12.040133779264215,24.526198439241917,34.78260869565217,14.938684503901895,41.02564102564102,11.895783339046966,7.576276996914638,23.723003085361675,21.768940692492286,13.952691121014741,13.678436750085703,2.797619047619048,78.38334353949786,20.024494794856093,3.7966932026944273,93.32516840171463,6.246172688303735
