code_insee,commune,code_region,region,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_bac2,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
89013,Appoigny,26,Bourgogne,Yonne,1304,979,303,68,69,1235,67,17.324350336862366,14.116137311517484,10.39461020211742,52.16554379210779,10.231923601637108,0.5457025920873124,7.094133697135062,11.459754433833561,29.331514324693043,27.694406548431104,22.237380627557982,36.55913978494624,14.477549307595469,6.042803189257239,29.45866554762904,15.988250104909776,12.295425933697022,8.854385228703315,5.025491624180627,75.07668711656443,23.236196319018404,5.214723926380368,94.70858895705521,5.138036809815951
89024,Auxerre,26,Bourgogne,Yonne,17074,6952,9585,5182,418,6418,10565,17.18144517893777,19.087645315705494,11.306131752906314,53.81524960109414,17.297612114152592,0.23943570827671,4.368083867210251,12.347117064647643,24.325373713841973,32.815634504626935,24.55186695140102,43.131604226705086,20.71599589556493,6.183255425075058,23.425683122410977,15.258617413445824,11.264394025766732,11.180785163227302,2.3896638463297504,40.71687946585452,56.13798758346024,30.35024013119363,37.589317090312754,61.87770879700128
89025,Avallon,26,Bourgogne,Yonne,3403,1307,1995,1132,233,1438,1956,16.463245492371705,17.39251040221914,12.233009708737864,52.732316227461865,16.795615731785947,0.5157962604771116,5.802707930367505,6.963249516441006,15.344938749194068,37.137330754352035,30.43197936814958,25.30541012216405,23.063223508459483,7.462154942119323,25.627782724844167,13.232413178984862,7.533392698130009,7.640249332146038,6.408140814081407,38.40728768733471,58.624742873934764,33.26476638260358,42.25683220687629,57.4786952688804
89055,Brienon-sur-Armançon,26,Bourgogne,Yonne,1272,761,477,138,65,881,381,17.686424474187383,18.419375398342893,13.320586360739325,51.94391332058637,16.14771904417089,0.2896451846488052,3.7653874004344683,5.792903692976104,13.106444605358437,32.367849384503984,42.57784214337437,25,27.06672261854805,5.455308434746119,28.955098615190938,12.04364246747797,6.840117498950902,3.60889634913974,4.861630516080777,59.82704402515723,37.5,10.849056603773585,69.26100628930818,29.952830188679247
89068,Chablis,26,Bourgogne,Yonne,1002,602,372,121,122,761,236,18.169819621645402,15.838099428068631,12.010558732952045,51.121865376154865,9.5283926852743015,10.68334937439846,6.352261790182869,5.678537054860443,19.15303176130895,25.120307988450435,36.28488931665063,34.899328859060404,21.19976703552708,5.06697728596389,24.34478741991846,14.269073966220153,9.49330227140361,11.357018054746652,10.85409252669039,60.079840319361274,37.12574850299401,12.075848303393213,75.94810379241517,23.55289421157685
89074,Champigny,26,Bourgogne,Yonne,865,733,120,44,107,833,27,23.125,13.660714285714285,6.517857142857143,50.89285714285714,12.837837837837837,0.4826254826254826,7.722007722007722,6.563706563706563,22.393822393822393,32.818532818532816,27.7027027027027,29.32330827067669,19.484600879949717,5.719673161533627,31.929604022627277,16.656191074795725,11.753614079195476,5.593966059082338,11.008230452674898,84.73988439306358,13.872832369942195,5.086705202312139,96.30057803468208,3.121387283236994
89099,Cheny,26,Bourgogne,Yonne,1087,659,418,259,29,761,322,17.997517583781548,16.83905668183699,8.853951179147703,51.59288374017377,16.25570776255708,0,5.7534246575342465,4.748858447488584,19.269406392694062,22.922374429223744,39.178082191780824,31.515151515151512,23.775454045129337,7.539900935608146,33.07649972482113,11.722619702806824,7.154650522839846,2.5866813428728674,2.5985663082437274,60.625574977000916,38.45446182152714,23.827046918123276,70.00919963201471,29.622815087396503
89102,Chevannes,26,Bourgogne,Yonne,935,730,194,44,30,896,36,21.71868319794784,14.023086789226166,5.173150919196238,50.448909790508765,8.02415875754961,0.6902502157031924,7.333908541846419,11.475409836065573,26.833477135461603,30.02588438308887,19.15444348576359,34.82142857142857,11.26179245283019,5.4245283018867925,33.37264150943396,18.04245283018868,11.851415094339622,10.908018867924527,3.1088082901554404,78.07486631016043,20.74866310160428,4.705882352941177,95.828877005347593,3.8502673796791447
89206,Joigny,26,Bourgogne,Yonne,4240,1870,2289,1256,227,2193,2030,19.36734693877551,17.959183673469386,11.693877551020408,53.98979591836734,23.34521384928717,0.40733197556008144,5.2698574338085535,8.884928716904277,19.602851323828922,30.880855397148675,32.91751527494908,37.79429987608427,25.689991636465017,6.202955115695567,25.91301923613047,14.831335377752996,8.377474212433789,7.262336214106496,5.081710320125364,44.10377358490566,53.985849056603776,29.62264150943396,51.72169811320755,47.87735849056604
89257,Migennes,26,Bourgogne,Yonne,2977,1625,1311,710,46,1863,1100,20.333904109589042,16.352739726027394,12.5,52.682648401826484,23.59675036927622,0.8862629246676514,3.2496307237813884,3.5450516986706058,17.2821270310192,27.91728212703102,42.68833087149188,26.008064516129032,31.23534010946052,6.020328381548085,27.111024237685694,12.216575449569977,5.922595777951525,2.9906176700547302,1.5216672179953687,54.58515283842795,44.03762176687941,23.849512932482362,62.579778300302316,36.94994961370507
