code_insee,commune,code_region,region,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_sup2,dipl_sup34,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
40001,Aire-sur-l'Adour,75,Nouvelle-Aquitaine,Landes,3018.99999999996,1736.22677634135,1220.52397863702,304.986782386382,113.304664330009,2086.94702029652,916.017670170409,13.518521053854252,16.460486468031352,14.309778135994437,52.23951398466243,15.646594334116095,3.1274858030527457,8.35532447488929,11.06101931794016,21.269456519299133,32.31657646795884,27.968484231570073,48.77333531338391,24.609730944124518,7.033454144600293,30.307477790900883,15.968291528053271,9.936335747332896,6.775651338164798,5.369058506823362,3.6172938609803458,57.509995903987175,40.42808806349905,10.10224519332183,69.12709573688464,30.34175787248828
40004,Angresse,75,Nouvelle-Aquitaine,Landes,912.441860465116,629.010487916096,263.657090743274,40.4901960784314,94.827802754585,718.465572275421,193.034655722754,19.060647514819852,12.129502963976272,7.706338349293213,51.48198814409491,12.57861635220131,0.8984725965858075,15.723270440251614,8.984725965858074,26.954177897574205,29.20035938903876,15.723270440251614,28.39506172839509,11.191772534785223,4.295220810647295,26.497277676950958,20.024198427102167,15.547489413188115,11.55474894131876,10.889292196007265,9.4143411856038,68.93704850361193,28.895768833849335,4.437564499484009,78.74097007223936,21.155830753353957
40036,Bénesse-Maremne,75,Nouvelle-Aquitaine,Landes,1586.27504751561,968.29459679609,599.196850393701,104.248981808308,122.022591969098,1089.44881889764,490.251968503937,18.218843334238393,16.453977735541688,6.380667933749653,50.23079011675253,11.712598425196843,0,6.889763779527586,8.612204724409455,29.527559055118125,28.789370078740166,23.62204724409451,23.94957983193276,13.103693181818215,4.687500000000014,30.46875000000004,21.23579545454549,14.31107954545457,9.303977272727305,6.889204545454558,7.142935115563644,61.04203670811139,37.773830669035,6.571936056838348,68.6796921255183,30.905861456483173
40046,Biscarrosse,75,Nouvelle-Aquitaine,Landes,7032.7977568838,4484.57138925919,2331.41916037646,386.646542242131,4670.36469369851,5028.42745475169,1980.91032511692,13.446620583436971,10.707409870262154,13.685524466333968,52.989666363465794,17.787922260366283,0.05321875130784963,10.256420954252977,12.43532196269301,24.367670872713468,35.228209589542104,17.044082063825456,25.308402139879416,17.134597646035456,7.903962324316917,28.925940785521888,18.96138009285531,11.623208880629024,8.68391636632151,6.766993904319651,39.90686033300451,63.76653423411231,33.15066408804995,5.497762847846379,71.49967379382971,28.166746629077704
40065,Capbreton,75,Nouvelle-Aquitaine,Landes,4770.2376602628,2857.88431948794,1736.21553307191,490.669607172497,6527.34310140995,2609.16225036894,2126.23496441416,11.61666592030938,12.130024656578835,17.25069963652545,53.83524262802024,15.315847794831495,0.3906000419919607,13.151931639622047,13.414061893509444,26.926461483501352,28.387063503201215,13.904719962553402,32.189852384716254,13.150069952075865,6.382577075199832,22.94020737688558,20.055870670900124,12.58420734732172,12.12976863077522,12.757298946841713,57.776467715584566,59.91073240008119,36.39683505782097,10.286062081558118,54.69669304118481,44.572935686751975
40075,Castets,75,Nouvelle-Aquitaine,Landes,1012.00000000001,672.196155997023,300.361078256628,73.9222711178727,114.337278106509,842.483849830392,165.481931169051,18.51355373607852,13.647327996894004,9.793475971084607,50.4872982147033,16.780900562664698,1.7560417379920952,9.745672944699505,6.653121281996438,20.86298179794438,31.91208923240375,35.48163973544381,25.127927477677055,22.274256978320647,6.810014100982931,32.71404422198971,19.048746642417974,9.774693691099092,5.461105258525912,3.917139106663623,10.151246907029565,66.4225450589937,29.679948444330535,7.304572244849009,83.24939227572962,16.351969483107645
40088,Dax,75,Nouvelle-Aquitaine,Landes,11706.0915599397,4403.70982933348,7115.62929365916,2044.10354712388,2866.64060285455,4334.91561506903,7337.27043617752,12.385562567568394,17.049012238392304,16.076454483221593,54.97788118423755,20.573048300132886,0.2776239062262165,6.446969592566902,9.843022276922218,21.292727068774518,35.114755655370736,25.791663156556865,37.14992103277312,25.679726937294046,6.444916488102499,27.29855455300232,16.11487808637024,9.69439762838392,7.867189365685384,6.90033694116147,19.671263911467413,37.618959383537955,60.78569655144415,17.461879028173342,37.03128061892043,62.67907950837278
40117,Grenade-sur-l'Adour,75,Nouvelle-Aquitaine,Landes,1087,699,370,30,26,906,178,17.060260586319217,14.90228013029316,11.563517915309445,51.71009771986971,11.023622047244094,1.3123359580052494,4.811898512685914,6.124234470691164,21.872265966754156,36.74540682414698,27.99650043744532,22.388059701492537,17.435082140964493,5.140434552199258,30.5776364599894,22.52252252252252,13.778484366719661,6.995230524642289,3.550609432962374,2.336028751123091,64.30542778288869,34.038638454461825,2.7598896044158234,83.34866605335787,16.375344986200552
40119,Hagetmau,75,Nouvelle-Aquitaine,Landes,2299.14651933703,1458.8800000000101,793.920883977904,113.849060773481,46.1402784523232,1864.90806629835,432.223425414366,13.701690576981987,13.75866056499235,14.815258593321696,52.49368443588107,12.422680412371138,1.0309278350515454,7.4742268041236795,9.79381443298968,20.618556701030855,32.216494845360714,28.350515463917443,23.750391120260183,24.862857791546386,6.170673416919207,31.87714950738181,16.72977396441008,9.646906986261486,6.281531581161157,4.431106752319793,1.9673618806797795,63.45311130587211,34.53111305872037,4.951796669588067,81.11305872042053,18.799298860648502
40133,Labenne,75,Nouvelle-Aquitaine,Landes,2858.00005150959,1873.10055136302,940.272553177278,227.011281667643,511.518082663603,1981.78677696116,858.962952877973,18.8863602454198,14.812733615460886,9.32733406302324,51.49083832026478,14.09246220081399,0.15821774692095839,6.753990440258467,13.598706032547181,30.153872864661185,28.64191375104548,17.354023573276752,33.259833503342314,15.469513503138533,4.835849392867387,28.153620019259666,19.317747823940802,14.465494810987003,10.582779178798285,7.174995271008269,15.180748768669813,65.53885645921007,32.899668867417546,7.9430118116245705,69.34173342349607,30.054686402971566
