code_insee,commune,code_region,region,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_sup2,dipl_sup34,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
58059,La Charité-sur-Loire,27,Bourgogne-Franche-Comté,Nièvre,2345.82434677352,1297.21119568636,997.461290058519,363.178213303358,191.180752924244,1461.92018819859,871.62771192806,12.855824342200748,12.394968654146467,20.686074833675395,54.16431996304843,14.857824231393277,0.6431223191478749,8.33893228920695,10.289957106365973,22.830842329749544,31.834554797819813,18.698729218364438,14.755561410234385,32.44417619806851,5.763690862003943,27.902943400988395,14.408972766008654,8.244185824795482,5.730442139174934,5.505588808959958,7.535686583642246,55.29873528129089,42.52071522023554,15.481901439162673,62.320104666376054,37.15656345399045
58079,Clamecy,27,Bourgogne-Franche-Comté,Nièvre,1817.57080455793,838.090709204275,918.006449201749,533.796160752356,181.19366843222,1057.34671381273,744.855679207222,14.982982324190678,14.808559518962152,16.271482345357583,53.51445131344761,22.84340747716562,1.1772562267245812,7.497166461709121,7.911775397322988,15.42796202477982,32.40495975264721,31.251512819425876,19.80702625812155,38.625654362558215,6.5292359964241555,26.27363810697339,13.857750476436431,5.845499107642482,4.907410883048248,3.9608110669172407,9.06528362299508,46.11048478015775,50.50732807215324,29.36865839909802,58.173618940248005,40.98083427282966
58086,Cosne-Cours-sur-Loire,27,Bourgogne-Franche-Comté,Nièvre,4951.33150760597,2937.28681665077,1912.67508792281,634.003225745058,446.508373817688,3578.12644944241,1368.48407425726,12.991419016840776,11.80997822490196,19.005404903436148,53.579505585780716,15.505193100452638,0.5635805838606726,6.210793251994211,9.25999448098068,19.27256827661501,36.61972584535321,26.98567808230664,23.04532859356237,33.73270489222392,5.895181137982474,26.140078505809306,14.969998069623754,7.863675657897938,6.289243890723604,5.1091178457390445,8.271982563883004,59.32317018439722,38.629509758832775,12.804701619577202,72.26594389702818,27.638708338455388
58088,Coulanges-lès-Nevers,27,Bourgogne-Franche-Comté,Nièvre,1710.29082877831,1285.06996054615,407.020252361573,182.753564798859,14.1066376496192,1531.06873842578,178.207583343983,14.55995063580679,12.296948019544722,13.066155362629875,53.013466050410386,10.058212932988983,0.34194253854535195,4.451153475720708,15.408109526958638,34.25758670886444,28.045476248747846,15.73251965963739,50.76673898051378,18.770460852900197,5.868742802975943,33.28082744366055,18.071010301918285,9.883471780331398,7.95875374930724,6.166733068906495,0.8180618403969793,75.13751105501147,23.798306434953787,10.685525626621233,89.52095822904276,10.419723964214889
58095,Decize,27,Bourgogne-Franche-Comté,Nièvre,2783,1475,1131,443,86,1639,1138,12.094171254983861,13.518131763812416,20.144294664894627,53.445984431365105,14.357682619647354,1.2594458438287155,6.045340050377834,6.54911838790932,19.143576826196472,39.29471032745592,26.19647355163728,21.656050955414013,33.15105946684894,5.4454317612212355,29.619503303713827,16.928685349737982,7.837776258828891,4.397357028935976,2.6201868307131466,2.997560125479261,53.00035932446999,40.63959755659361,15.91807402084082,58.89328063241107,40.89112468559109
58117,Fourchambault,27,Bourgogne-Franche-Comté,Nièvre,2204.61569239236,938.812559307009,1245.23768819363,544.984289630575,32.5727323058944,1115.6753853758,1081.74240130446,14.13745452188883,16.692783708203013,14.3750169577925,54.28169448034983,18.67384765109265,0.3071356521561291,3.6772069707838306,7.371255651747111,16.278189564274822,40.84904173676515,29.48502260698838,29.751998239627607,31.18580235434729,5.680688960261257,34.761539538247426,14.448106532590863,7.131734509893224,4.22964341062932,2.5624846940308963,1.455967318009332,42.58395522388065,56.48320895522377,24.720149253731382,50.60634328358219,49.067164179104466
58121,Garchizy,27,Bourgogne-Franche-Comté,Nièvre,1569.99999997906,1189.39558761218,363.517828822901,170.689082213054,24.0950226244344,1414.29890655393,145.694595273721,19.198995795888997,14.478077897336172,7.266199322956557,50.702867121965454,11.872724541473973,0.30599501796242407,3.3622394557572965,4.5911768224258624,23.2557315012704,35.1741615655032,28.7651883796877,39.131864953362985,21.183547826309756,4.6891490887465075,39.258919590583616,17.419100790645135,10.347230200221642,4.507489361772718,2.5945631417206885,1.5115173363431076,75.75768074063973,23.154001836162383,10.871916064670737,90.0827329027257,9.27991052711237
58131,Guérigny,27,Bourgogne-Franche-Comté,Nièvre,1149.99999999997,758.749759121512,378.277834182124,170.658927481449,63.9131614654003,921.484913237755,227.515086762218,17.597533525205577,14.044378068387891,13.039971348853852,53.617487412874155,12.462969687264167,0,7.44512946417443,13.023576286081362,23.255097950252985,28.374753806447277,29.298003016509284,34.33762583643989,20.988757487151354,6.406037289995181,36.742835173471406,18.166733261116846,7.562006484575044,6.457974687999464,3.6756556156906317,5.265052187773283,65.97823992361147,32.8937247114899,14.839906737517694,80.12912289024166,19.783920588019473
58134,Imphy,27,Bourgogne-Franche-Comté,Nièvre,1652.93830831215,1021.98347536779,601.34692007156,241.968115546621,45.8257402573141,1155.72956455179,493.124893708936,12.914099612647266,12.02541076216239,14.369951784161024,50.51737992049007,15.807166616589885,0.4308463544676076,2.5850781268056457,2.5850781268056457,18.09554688763949,35.78752602300824,35.32940106634379,30.56666402078435,30.261767357677876,6.561956143090485,36.751973614147495,14.35278727387651,7.474172438822289,2.7019028040972826,1.8954403682880656,2.6975930115723927,61.82828906732514,36.380481778875826,14.638665843113028,69.91970352069157,29.83323038912905
58151,La Machine,27,Bourgogne-Franche-Comté,Nièvre,1667.37221159903,1251.5458490722,393.459174322455,79.3018490882467,166.679680893066,1433.533425826,179.954196007944,13.740712953118429,10.856337936933167,16.708064755561793,52.10317205962013,15.705309858074715,0.473051501749237,5.676618020990846,4.257463515743131,15.610699557724795,31.694450617198903,36.42496563469129,22.884801985166145,35.48114791818054,6.030820047681812,33.801367767018355,14.549353365032422,5.501117990431298,3.053102649138924,1.5830902625164807,9.088056972400214,75.06097560975618,23.597560975609817,4.756097560975618,85.97560975609785,10.792682926829263
58160,Marzy,27,Bourgogne-Franche-Comté,Nièvre,1582.99999999998,1324.44367481834,238.04624034893,24.8683454344365,32.7201384881709,1497.64506385177,84.3053957742543,17.42075634690133,12.460403803565518,9.11102047703302,50.985564002066006,5.861445420435527,0.8555270936548846,7.222816399885657,13.859751022899925,35.24238962585167,23.264624100035867,18.05491920248303,50.60498715166859,13.479778616126723,5.354290060011373,30.714497789195526,20.632421874619418,13.172144644186284,9.623362390043619,7.023504625817159,2.025111757212331,83.6666882386833,15.037665214714657,1.57096307229544,94.60802677522355,5.325672506270079
58194,Nevers,27,Bourgogne-Franche-Comté,Nièvre,17889.7597735196,7313.50104940681,10328.2786621027,4688.23625961202,665.926641580218,6202.78244928967,11482.695840885901,15.037309625248566,18.90319702231413,13.371682935562701,53.591304638440754,20.28815512925471,0.3433038314609326,4.341528926023197,12.786012334165273,24.20892503379502,31.50796935894626,23.83115737389568,47.788200719847374,26.991465554221573,5.473545473640683,26.840285182234748,16.2821956858565,9.47240585689073,8.140993632928945,6.799108614226777,3.5888009027697056,40.88093491468927,57.73290861842989,26.20625608708028,34.672251208599356,64.18585820186682
58214,Pougues-les-Eaux,27,Bourgogne-Franche-Comté,Nièvre,1131.99999999999,797.783980760963,316.037530841984,56.5258287216977,30.0667160859897,968.143089709159,160.800926444931,16.27220370109617,14.480597885718527,9.52587945884045,52.242593023883366,7.684514861430454,0.916416157648387,7.279815851497597,8.671048521970794,29.217228902282294,32.41519479430545,23.387379584279252,31.852210789078082,17.714790337635108,5.021931225215348,34.3948081698422,18.452654401116323,11.505613213103533,7.355254860707408,5.554947792380261,2.587348529115354,70.47561667499735,27.918509791694945,4.9934477669344695,85.52500792483812,14.205028837891556
58238,Saint-Éloi,27,Bourgogne-Franche-Comté,Nièvre,947.940567312021,804.372805042773,137.667717244484,2.95002251238181,12.0499392449418,876.156686177397,34.4169293111211,17.109410175596565,13.777577667717262,6.393516434038711,50.47276001801008,5.939629990262898,0.9737098344693286,5.355404089581304,15.092502434274627,30.671859785783816,23.855890944498547,18.987341772151925,29.411764705882288,13.0409356725146,5.614035087719303,30.935672514619906,22.163742690058523,14.970760233918115,7.1345029239766395,6.140350877192968,1.2552144175007833,84.85477178423237,14.522821576763448,0.31120331950207486,92.42738589211618,3.6307053941908722
58303,Varennes-Vauzelles,27,Bourgogne-Franche-Comté,Nièvre,4343,2809,1493,1069,70,3147,1124,14.44553057456283,11.76278918214402,16.36798088410992,54.55631584663843,11.684628474191719,0.9926262053318208,1.84344866704481,9.359047078842881,26.375496313102666,37.01077708451503,23.823028927963698,32.860520094562645,22.09899918853124,5.91019745739789,33.67595347579118,19.137138220178525,9.453611035975115,5.856099540167704,3.8680010819583446,1.5862225243598458,64.67879346074142,34.377158646097165,24.61432189730601,72.4614321897306,25.880727607644488
