code_insee,commune,code_region,region,code_departement,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_sup2,dipl_sup34,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
04019,Barcelonnette,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,1386.99999999999,590.51786214367,715.693555041173,141.764005843469,1691.55767012687,410.858723112818,969.085117148236,14.0729953319847,15.709516521860117,13.935817227743193,51.113108970567765,10.847746123117341,0.40654153448829566,15.995188672637262,10.303314320930687,27.46870663997751,31.996215329094962,12.728122593522256,38.59851779291359,18.475407801837374,8.411750817392745,23.386520336913115,21.273036737891484,10.218933520978236,9.6201674781967,8.614183306790595,54.9464343819541,42.57518833047399,51.60011211544183,10.220908856775056,29.62211413935263,69.86915047932538
04049,Château-Arnoux-Saint-Auban,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,2545,1509.36195578219,978.389004709028,408.936182156752,78.2570016474464,1735.63153348118,801.32273017486,15.570596640401229,13.392128768373476,14.928120689076845,52.04168465291602,18.15938218488929,0.23499330755107187,8.021144293507895,8.72859997091941,27.58775175723737,30.8664226393709,24.69469216209383,34.60860296862117,23.997128894926846,7.232522386369639,33.52296539404588,16.127476156716313,8.829195680611765,6.006038591254991,4.284672896074366,2.9831999532756335,59.30695307592102,38.443575823537444,16.06821933818279,68.19770269081258,31.486158356576034
04070,Digne-les-Bains,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,8491.81299311369,3797.47250909179,4385.49293294971,1322.15194662206,724.473133988882,3255.67120708396,5184.25832745002,14.911134668299455,16.555933671212454,12.591522221445025,53.11535296381235,14.994501586574993,0.542326412881206,6.645979472984386,11.745531551359829,25.51519589408323,37.00489566566062,16.71653361202582,50.77998798926121,23.098429414543602,7.469834502048054,23.001650995655577,18.478354806937563,10.312024607087174,10.238895217064083,7.400810456664063,7.860792557843935,44.71921970221546,51.64377661762053,15.569725189358733,38.338941398310325,61.050076487248575
04088,Forcalquier,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,2397.38281529417,1241.25435606065,1079.91108649296,250.428510433288,296.393986998917,1461.9877862054,926.486505002206,15.900810831961454,11.323371723236358,15.020132735003827,53.30520042119117,18.549406651049345,1.2499600169170753,8.249736111652657,14.499536196238033,22.749272307890738,27.695526245998852,22.259564831616878,31.620826900963532,20.869768796823426,6.730031652069187,22.523259597232563,16.8923412639275,10.368127451341156,11.992262915176035,10.624208323430032,11.002915562514701,51.77539223782007,45.04541701073509,10.445912469033832,60.982658959537396,38.645747316267546
04094,Gréoux-les-Bains,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,1271.99999999999,719.028986528269,510.271474383751,138.268727840285,2822.40393120393,843.952425841327,423.928815019293,15.971791321041595,11.729398827858862,13.460446764879789,53.08876769543301,15.192110121169971,0.9305832731481634,15.27173750198938,6.475738126252975,21.629919276599097,34.75646458210156,22.117323712171157,38.740787926976196,21.868536115515518,7.369885318496307,28.887535540205217,18.050257672550778,9.901468755326837,7.069985631866171,6.85233096603912,68.93320685079621,56.52743604782033,40.115681948408415,10.8701830063118,66.34846115104824,33.32773702981889
04112,Manosque,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,10739.6556385069,5111.76878552901,5397.57093476621,1372.74117632219,384.303442235918,4760.38079656135,5948.60207443337,16.749941185785854,15.09317913963798,13.935509075812458,52.52966951577985,17.15215412077176,0.39708312171963706,5.914211805720558,16.53309741898434,25.347944157530204,28.103237708840755,21.85730967388991,38.63174499290793,21.97137973867606,5.711740058925206,25.179153349631555,16.64430567196378,10.574399982255603,8.962253418699417,10.956767779848493,3.4547362089923794,47.59713865685625,50.258324069659054,12.781985033116369,44.32526476447778,55.389132339632305
04116,Les Mées,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,1675.00000000004,976.372193073586,648.117768097025,131.976147189927,82.6480706648071,1453.62918239629,216.330769017708,18.208473007062224,14.930561980749852,11.173101489230945,51.893231449303066,17.25382771821368,1.1954529837059078,9.066720223893613,5.138444020360653,26.335478087501134,30.818700738667232,32.558340794836575,31.199188027121995,25.743089032928125,7.126326405313921,28.517284776206047,17.103628715682028,10.265594974548344,6.574710514955691,4.669365580365832,4.702196761923147,58.290877198421654,38.69359809534385,7.879172966562617,86.78383178485106,12.915269792101661
04143,Oraison,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,2735.99999999994,1618.83434971488,1040.7439999151,202.176864116929,120.297912122157,2098.58213569599,626.330635266163,15.857371112710966,13.685594563996945,14.880979125400525,53.385468603053646,14.526594663976006,0.7999455214665129,8.659525687003304,14.025021112239664,26.35213053408802,28.68847661860055,20.477866915628837,33.30174439261965,24.553298063541856,6.994862887860527,27.606116429706507,16.989103409890067,11.263165497716923,6.973421124384842,5.620032586899152,4.2116724453571175,59.167922138703055,38.038888885786655,7.389505267431779,76.7025634391826,22.89220158136611
04149,Peyruis,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,1268.33388286817,867.754287403841,352.146798027838,89.8024785801649,86.77048070413,1014.06169632658,235.100870889645,17.650644722045964,13.706076685886684,9.894371356111746,50.72390850716466,10.856987433293307,0.7810782326110288,6.6391649771937455,6.6391649771937455,30.071511955524628,26.947199025080526,27.697098592429093,40.54730495552422,19.344237455993387,4.913397150623903,28.86542211694565,21.625682173917333,11.763246865927327,8.28968242758842,5.19833180900421,6.403232329308374,68.41686555290386,27.76451869530635,7.080350039777257,79.95226730310264,18.536197295147186
04152,Pierrevert,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,1713,1310,347,46,130,1561,146,17.4293059125964,11.259640102827763,11.388174807197943,50.796915167095115,9.702380952380953,0.8928571428571428,6.845238095238096,22.916666666666664,32.142857142857146,23.809523809523807,16.071428571428573,42.10526315789473,12.025745257452575,5.928184281842819,22.730352303523034,17.44579945799458,13.956639566395665,11.517615176151761,16.395663956639567,7.053716766142159,76.47402218330414,20.25685931115003,2.6853473438412143,91.1266783420899,8.523058960887333
04197,Sainte-Tulle,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,1496,863,583,193,49,1107,362,16.671558555914295,15.115937775168769,12.29820956853537,50.48429703551511,18.497827436374923,0.6207324643078833,11.483550589695842,9.931719428926133,22.65673494723774,32.588454376163874,22.967101179391683,31.57894736842105,22.0565749235474,4.892966360856269,31.230886850152906,17.928134556574925,11.926605504587156,6.422018348623854,5.542813455657492,3.171521035598705,57.68716577540107,38.970588235294116,12.901069518716577,73.99732620320856,24.197860962566846
04209,Sisteron,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,3719,1793,1824,572,200,1785,1912,16.057527378282096,16.110304789550074,13.590183401504156,51.682279984166776,15.986288563415393,1.4023060143346837,6.232471174820817,8.881271424119664,25.241508258024307,28.825179183546272,28.046120286693675,38.06818181818182,23.990208078335375,5.717782829165938,28.72879874103864,18.499737716383983,9.337296730197588,7.291484525266655,6.43469137961182,5.103342689461597,48.21188491529981,49.045442323205165,15.380478623285828,47.996773326162945,51.41166980371068
04230,Valensole,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,1518.32145941278,1045.1701208981,416.655656303973,14.123920552677,275.581645792811,1292.33873056995,221.947322970639,15.316314634109348,12.626465989689336,13.272969609697876,52.452878128907464,12.002915704023852,3.9062743415462133,8.167664532323887,14.559749818490403,23.792761898508758,30.539963033906766,19.173140140584234,29.19254658385091,15.87680803241503,4.622952600976402,29.159364769721474,18.823128247366473,14.539067248924988,9.48574090596659,7.492938194629074,15.362125467820507,68.83720930232559,27.44186046511633,0.9302325581395333,85.1162790697676,14.617940199335552
04242,Villeneuve,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,1722.78717902147,1218.46068636338,463.9409727382,159.572054317597,66.2860334065692,1574.05026419457,141.841826060087,20.519252755486146,13.974437548728927,7.979438459618282,50.05869463139775,11.163378302246402,1.212851975044722,8.247393430304106,10.67309738039354,26.197602660965952,29.83615858610012,21.835007073544205,34.08236433295092,17.067267127458884,4.5490264469259305,32.35264860252548,17.782557928892235,13.074474613192674,9.352543883889657,5.821481397115003,3.7050486780588017,70.72612921669504,26.9296740994854,9.262435677529986,91.36649514007985,8.233276157804475
04245,Volx,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,1387,879.00108558752,470.542918051468,40.2263365970461,100.876095118899,1069.84915269804,310.136012546327,16.70353844017427,15.26097865957132,12.430422590505064,51.01335808511676,14.172117784850085,1.0857140848502995,7.895881085999121,11.502393694685507,26.695162296975276,31.458953024941234,21.322060008393326,36.4279723366726,20.229293762499204,6.965110408645134,29.03652339540526,16.829569470191462,11.32063807960493,8.379622002509015,7.2392428811448335,6.779872023606765,63.37426716564673,33.92522841034376,2.9002405621518457,77.13404129041383,22.36020277911514
