code_insee,commune,code_region,region,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_sup2,dipl_sup34,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
12013,Aubin,76,Occitanie,Aveyron,1803.00000000001,1385.10642333782,378.867370401942,83.0022121986565,132.752143123369,1516.70138581782,284.287025933011,13.493753112327894,11.827740086053073,16.647122211316606,50.857306520225706,16.20183936402625,1.7785578411643272,4.972920901952011,8.535219785214666,18.151615552528636,38.478057598264456,33.446362306309105,52.992431142671094,29.046239932743887,7.024575850750427,34.02315302135771,16.641373230750446,6.233803068828295,4.807079939257776,2.223774956311375,6.85791017176251,76.82231965267955,21.01316530238158,4.603561408688632,84.12098645689471,15.767444588630585
12033,Bozouls,76,Occitanie,Aveyron,1259.99999999999,890.608988705201,342.469214687822,77.8357057538115,159.796905222438,1000.41734539914,250.12753503689,17.23949528255867,13.221798271044893,12.042341628747685,50.804776045684854,7.152388576339471,6.103585598973501,13.025829201381327,9.741649265704039,18.98817324775382,31.072075787418978,28.2421435463038,31.47446629992401,21.517217208949443,5.3649558562966195,28.382546526663276,17.750025004048194,13.757525714718977,8.746160505111185,4.4815691842123,11.254912912872134,70.68325307184192,27.180096403795613,6.177436964588263,79.3982020158054,19.851391669594605
12043,Calmont,76,Occitanie,Aveyron,780.26913558383,665.292449358001,100.236085427646,18.6714276776987,50.768885846175,724.254852550734,53.0661628734595,18.964515646785397,11.052593876916784,12.26701399809139,50.12996130816928,4.712870053320695,7.520537319128759,2.5068457730429157,11.030121401388895,30.082149276515008,27.844765662381615,22.787843593723743,31.81779017205198,14.386462070353328,4.314147941305691,26.473455679653814,21.60961148377831,15.096740620331728,11.784127701809371,6.3354545027680125,6.1090930302821365,85.26448362720402,12.846347607052941,2.3929471032745586,92.82115869017633,6.801007556675066
12052,Capdenac-Gare,76,Occitanie,Aveyron,2211.842046554,1411.9430050605,750.410338168778,137.356401064541,152.547640309184,1613.93771250835,588.814572210494,13.264107862443119,14.281862627812417,17.230280216977206,52.564136653669436,11.978507455146467,0,7.5846444584988415,7.3231049944126925,20.40007819872108,27.984722657219923,36.36507357765758,26.195311836147667,25.06026182292345,7.756568472877399,31.18820292530447,18.206699946414098,8.713072630247634,5.221795698641722,3.853398503591311,6.45188232535254,63.835616438356226,33.926940639269446,6.210045662100473,72.96803652968026,26.621004566210043
12056,Baraqueville,76,Occitanie,Aveyron,1377.99999999997,915.287450193767,437.477280815089,87.5155690954326,74.5062189054726,1000.60431002898,324.378886560186,19.482571390226592,15.855318870564364,10.543211593425845,49.58283220330646,7.822741367730796,4.567142379983446,6.4790691565223995,7.746823207229118,20.76880164714535,32.092698311880866,28.218123895950132,33.33169678127847,21.698273712408394,5.550090373227678,28.505382663072155,18.59403126710407,13.26192089261026,8.04432983573395,4.345971255843609,5.1294939695072594,66.4214405075317,31.747262758715422,6.350912125938643,72.61279463200303,23.539832116124316
12089,Decazeville,76,Occitanie,Aveyron,2727.99999999996,1336.85989884284,1349.06821953473,667.47072717603,156.297852028639,1350.34221438462,1368.61966655551,13.332365953257924,14.60673211050836,19.357813059064412,52.16497126610471,21.951162068227898,1.5987937592598633,7.172919262045524,5.0513895485462825,18.62475813919817,29.21032495732373,35.361502427138625,43.56605245420858,31.371599257779902,7.529494637574355,33.211758632523534,14.2216291663784,6.44557911554087,4.414878606584679,2.8050605836183697,5.418922040895007,49.00512825670307,49.45264734364918,24.467402022582103,49.49934803462756,50.16934261567193
12090,Druelle Balsac,76,Occitanie,Aveyron,1215.68608413868,1024.61539560655,163.677985981814,14.1654138085942,58.9439876863013,1160.76909751426,53.9089632119622,21.299641128768428,12.887954771760283,5.328351386789719,47.175292967490876,5.852986711077697,2.9245082462706042,6.163400887930132,12.974667668423095,35.4195425769466,25.9560735640559,15.613337424752238,41.944477544337474,13.374679774908351,6.43782448210915,26.35254140342802,18.569802551496913,17.984220193433504,9.6848795632234,7.5960520314005615,4.624399579864522,84.28289251435295,13.463836439139692,1.165219705433288,95.48263426381747,4.434447668302215
12096,Espalion,76,Occitanie,Aveyron,2264.2617591544,1460.46364665912,752.449830124576,55.2981502453756,643.739480265132,1273.83238958097,988.454435636089,13.320732303804892,12.238570660037091,17.65840863284613,53.13759089173635,6.466934811497259,2.91542143141271,12.508171453228064,11.396647413704244,19.87787339599574,35.03642796868996,22.528256515461834,26.65079043817006,23.57977645654116,7.327756904577544,25.93315229875499,18.129243237393034,10.718855349098789,7.9474178429936915,6.363797910640787,22.13683651639809,64.50065416484964,33.231574356737895,2.4422154382904466,56.258177060619055,43.65460095944174
12100,Firmi,76,Occitanie,Aveyron,1130,838,276,77,90,906,221,13.437236731255265,11.078348778433025,17.017691659646168,51.85341196293176,11.122881355932202,0,7.944915254237288,6.885593220338983,27.01271186440678,28.072033898305083,34.42796610169492,20.652173913043477,23.017107309486782,6.6874027993779155,34.21461897356143,16.588906168999483,10.005184033177812,6.376360808709176,3.1104199066874028,7.377049180327869,74.15929203539822,24.424778761061948,6.814159292035399,80.17699115044248,19.557522123893804
12102,Flavin,76,Occitanie,Aveyron,989.575471698117,798.71808759009,171.008485305368,44.197528006661,60.4084880636603,863.469285828362,126.106185869755,19.80893491456302,13.114672584136594,7.232070730705607,49.77287903224668,5.087892091528882,7.765124568928236,8.185914929958738,9.004100482338451,27.546688233474843,26.73726994316367,18.984460713780027,38.283393699908146,16.801355870070566,6.098593457407941,28.041393949827874,19.327833718921074,16.513562867549297,7.465552216125136,5.751707920098208,5.753277228860326,80.71320585780944,17.280994749386473,4.46631199647843,87.25653682044523,12.743463179554773
