code_insee,commune,code_region,region,code_departement,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_sup2,dipl_sup34,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
26004,Alixan,84,Auvergne-Rhône-Alpes,26,Drôme,1002.18953385193,769.396437754653,211.100454978041,20.8468074829881,33.6906278434942,898.222723273172,98.8281963700591,19.887536932344503,16.636760939638314,5.437991302105125,49.14539082846584,11.320737288808424,2.218155721202546,6.883241155880524,18.569874528784748,27.87390724044334,24.299254669864155,18.23074287683738,41.0956862298078,18.6954723480768,19.35686249231997,17.051998216618752,23.83518690678949,10.190188660247152,9.695787171907506,1.1745042040401323,3.252367319049027,76.77154986816383,21.06392532026086,2.0801262414768087,89.62603309384403,9.861228144162661
26006,Allex,84,Auvergne-Rhône-Alpes,26,Drôme,1012,799.940640293251,195.885439058773,20.2172689204938,44.2350845948352,915.870433163561,91.1552566255291,18.93841085120909,15.025258603544097,7.313819810175942,50.72782240698365,9.541690884501651,2.5226909140332787,5.040398051115651,14.7158107281511,31.540081510060347,23.949149169696486,23.064773394822836,31.998714653261175,18.9530795438996,4.803478800658445,24.477161215989234,17.30992983905213,14.60671677567968,10.91575011599376,8.933883708727242,4.187996142147038,79.04551781553863,19.356268681696935,1.997753845898597,90.5010309450159,9.00743642544754
26010,Anneyron,84,Auvergne-Rhône-Alpes,26,Drôme,1786,1256.38514918826,499.985856058442,178.842767257217,38.6803069053707,1423.69167547224,358.220172241476,18.096145525580923,15.33893564128411,10.282518196608367,50.6887292824596,9.844228939134922,2.3579981366485283,8.209407876669658,11.374057556843416,21.648112569991333,26.19352414075419,31.326559457070545,39.44152654317555,26.62837508259371,5.997155123091182,29.74160414037941,16.19114606761701,10.919455098294668,5.95999185278029,4.5622726352438034,2.11984021304926,70.34631294447144,27.994728782667522,10.013592791557501,79.71397958971109,20.057120506241656
26011,Aouste-sur-Sye,84,Auvergne-Rhône-Alpes,26,Drôme,1094.77789478058,757.742689846993,324.827263037813,105.114679109266,68.6425196850395,879.43487398945,211.265188072009,18.05648698963035,14.877106230858494,9.833774216059473,50.70179979772092,16.07471059588898,1.3097355625839198,4.79520714028782,8.724413566247765,26.632298224659646,33.61382173041281,22.769084136433,38.17855873647506,23.12223610637753,7.003897752193742,29.04236920869685,14.232460979206927,11.442317670817758,8.551874043589418,6.604844239117508,5.900061476621783,69.21428478411714,29.670608493873203,9.601461594210717,80.32998091961932,19.29753871348961
26037,Beaumont-lès-Valence,84,Auvergne-Rhône-Alpes,26,Drôme,1620.04333172845,1189.31752527684,398.582089552239,124.901299951854,15.9752106142774,1424.42585459798,170.820895522388,19.451131439576304,12.927298988926317,9.147809340394796,51.75734232065478,8.006119326874039,0.2549719530851605,6.88424273329934,20.65272819989802,29.831718510963757,24.987251402345724,15.553289138194797,39.682539682539684,14.359805510534867,4.343598055105345,25.34846029173422,18.930307941653187,14.197730956239871,11.57212317666129,11.247974068071331,0.9764687991495132,73.4126984126985,24.603174603174683,7.709750566893468,87.9251700680276,10.544217687074855
26057,Bourg-de-Péage,84,Auvergne-Rhône-Alpes,26,Drôme,4773.04024439901,2427.65033279924,2290.92545147731,1133.57807828981,72.2328856116249,2461.57979481449,2290.44738731479,17.90954220719656,15.521640236051965,11.311756797430037,53.03236673454772,16.66409334554037,0.5283932414019741,6.23938056441587,9.15814757365414,23.693667034504305,32.155174870837854,26.60965910128216,35.619982510370086,24.097221649193017,5.6515383005293724,29.456272329966048,16.942632486956335,10.42342258905108,7.424443837007284,6.004468807296803,1.490790790806593,50.861719333877396,47.9971953759583,23.74960235501938,51.572575733109836,47.98717945029999
26058,Bourg-lès-Valence,84,Auvergne-Rhône-Alpes,26,Drôme,9066.27835049217,5497.52275093834,3231.24270664033,932.373473184865,105.052601129655,4600.41556854708,4456.89927495254,17.746727578031976,16.569681617113684,9.880706753089733,51.98307931196642,14.807844422832824,0.2466495165838608,5.096784458159662,13.788052647430016,25.692664487206713,30.078010084764866,23.79562581163596,41.517778351411906,19.524365860854516,5.910635541242282,26.79543508887422,18.168986366694355,12.230275863943046,10.187304724933778,7.182996553457653,1.14544553766297,60.63703912907001,35.64023275840543,10.283971406351652,50.74205082504821,49.15908273112521
26063,Buis-les-Baronnies,84,Auvergne-Rhône-Alpes,26,Drôme,1104.99999999997,680.687192984123,387.788412664804,22.1137138700668,321.096774193547,812.902657282576,292.097342717397,12.691103813791853,10.474834447144122,19.74610277955954,53.814639213871814,15.727862460829407,4.728418138609348,16.388848139326022,11.777037930658912,15.816142973395575,30.52754123124986,24.11720951308519,36.962959537987956,26.891440017179708,7.929390768620882,24.804334463501807,16.232930074844997,10.010196234486335,8.019529807560986,6.112178633805129,22.515777330408234,61.60065094879109,35.0939739968158,2.0012410742142444,73.56585133779167,26.43414866220859
26064,Chabeuil,84,Auvergne-Rhône-Alpes,26,Drôme,2912,2069,757,171,72,2374,522,18.503421167564422,14.747415926626875,8.094336875818897,51.05546658902315,10.163731850478838,1.0812480691998765,7.105344454742045,18.844609206054987,33.05529811553908,24.868705591597156,19.153537225826383,40.375586854460096,17.189952904238616,5.43563579277865,24.175824175824175,17.189952904238616,14.933281004709576,10.930141287284144,10.145211930926216,2.4128686327077746,71.05082417582418,25.995879120879124,5.872252747252747,81.52472527472527,17.925824175824175
26084,Châteauneuf-sur-Isère,84,Auvergne-Rhône-Alpes,26,Drôme,1567,1227,308,56,99,1403,160,19.570222563315426,16.500383729854182,7.674597083653108,49.833717063187514,10.015174506828528,2.5290844714213456,6.0698027314112295,15.933232169954476,30.096105209914008,24.32979261507334,20.991401112797167,37.79527559055118,19.611246095105866,4.165220409580007,28.42762929538355,17.598056230475528,14.196459562651857,9.163484901076014,6.837903505727177,5.942376950780312,78.30248883216338,19.6553924696873,3.5737077217613273,89.53414167198468,10.21059349074665
26085,Châteauneuf-du-Rhône,84,Auvergne-Rhône-Alpes,26,Drôme,1163.00094654863,806.000655991568,335.000272651582,55.0000447636926,40.2283840646103,958.000779702137,184.000149754899,20.998548661615306,14.280481519874726,7.488916012370685,49.70629139680709,10.979462875197392,2.7646129541863953,4.73933649289097,7.503949447077366,33.17535545023681,24.091627172195757,28.436018957345766,28.461538461538343,19.358033976582544,6.6198607620801635,29.739250718438964,18.455374263987768,14.493484202003454,6.720155599376103,4.6138404775311725,3.3433679715991813,69.30352536543406,28.804815133275923,4.729148753224408,82.37317282889065,15.821152192605304
26088,Chatuzange-le-Goubet,84,Auvergne-Rhône-Alpes,26,Drôme,2277,1768,492,121,43,2086,186,19.295122819508723,14.506941972232113,6.496974012103951,51.08579565681737,7.444886158294181,0.7228044813877845,7.589447054571738,11.203469461510661,31.622696060715576,23.852547885796895,21.864835561980485,37.58620689655172,17.227195741592062,5.008468424872974,28.91362206629567,18.53375272199371,13.984998790225017,8.686184369707235,7.645777885313332,1.853448275862069,77.64602547211243,21.60737812911726,5.314009661835748,91.61176987263944,8.168642951251647
26096,Clérieux,84,Auvergne-Rhône-Alpes,26,Drôme,817.999999999992,632.274685828337,166.297886936307,47.021319623554,20.3951701427004,731.167278669429,82.7453928673553,19.568287343556324,15.581065118093356,7.714669566950236,49.831134513301414,13.554921847218528,1.5082770664971847,7.457221685909691,7.501086954302735,24.447887763051966,26.37534118758871,28.396412185556347,38.04782485327316,23.032465080209,5.519294925759185,30.52660123646841,15.981331070429661,12.976533231425469,6.3209247934296275,5.642849662278832,2.4326440405458447,77.29519386654562,20.329815028888586,5.74832758234162,89.3847528935741,10.115573700165784
26108,Crest,84,Auvergne-Rhône-Alpes,26,Drôme,4180,2148,1933,609,242,2096,2073,16.30548151581875,13.964538185189475,13.199675512805657,53.63309769382315,18.25947677522691,1.2012813667912439,9.343299519487454,12.413240790176188,26.027762947143618,26.027762947143618,22.29044313934864,30.434782608695656,24.49775112443778,5.607196401799101,22.758620689655174,16.206896551724135,11.514242878560719,10.569715142428786,8.845577211394302,5.472636815920398,51.38755980861244,46.24401913875598,14.56937799043062,50.143540669856456,49.5933014354067
26113,Die,84,Auvergne-Rhône-Alpes,26,Drôme,2376.73880921339,1322.02303346371,979.589743589744,196.108213820078,338.328434257741,1401.05171664494,966.881790525859,14.43102467681464,11.95723499064281,14.19749269427719,53.7683570791642,14.865867537917085,1.924228812090846,12.492094876622945,12.988544481613197,21.88810273753334,30.55313221451879,18.52670213895104,27.477595316519434,18.101037180519082,6.267507003345216,21.497604441590187,18.64028499116816,11.328977336552285,12.275613696788398,11.88897535003673,12.461143828806183,55.623404151053904,41.21570867578633,8.251147036429398,58.948493255286834,40.681028423390785
26114,Dieulefit,84,Auvergne-Rhône-Alpes,26,Drôme,1588.5323549035,999.48432288207,537.741827885335,116.425617078069,444.587242938186,1091.24349566394,492.342228152174,11.781908997997906,9.623337513120974,19.461137175595656,54.12444986341889,12.869345916033986,0.8352033277121064,10.440041596401372,12.11044825182551,22.550489848226878,31.32733945847156,22.161746861440974,36.263736263736284,21.45558632655687,7.883046914196097,19.756063773207146,18.069980870268136,11.34043938987596,11.851308172846714,9.643574553049197,21.86724496729803,62.91872619382603,33.85148726907749,7.329130988027097,68.69507519286446,30.99352850021634
26116,Donzère,84,Auvergne-Rhône-Alpes,26,Drôme,2485.1908319185,1551.01799660441,876.034295415959,396.13039049236,30.3855855855856,1792.44074702886,673.027504244482,21.09293718744155,16.483591805951452,7.194439412984117,50.52196321516199,13.739765296106654,0.5204456551555563,5.030974666503689,10.755876873214802,23.593536367051836,30.532811769125917,28.148023687431035,21.995899815859204,22.806918748673187,5.5846976218691,29.207732688175923,18.907068010350354,11.787374078945016,6.733719402506362,4.972489449480071,1.2078975368887297,62.41041841471249,35.25018216567636,15.939636723452663,72.12487363174218,27.081522094821302
26124,Étoile-sur-Rhône,84,Auvergne-Rhône-Alpes,26,Drôme,2185.99999995606,1507.01036338821,636.654312755878,130.78028786613,46.3091138177237,1813.81443357534,359.106562344374,21.217915351583613,16.220643833948746,6.947883874596031,51.26377784315559,10.399408148274832,1.1104725937055198,7.4058728556669715,14.999789328876059,25.161689262814118,25.535603100426798,18.704691170556337,37.33254137123862,18.484857746315424,4.231214460392027,26.570728968487884,18.639115125599083,14.17731425509478,9.979289795666949,7.9174796484437735,2.074493784574341,68.9391749047805,29.124168013205633,5.982629820162798,82.97412779559922,16.4275646089475
26139,Génissieux,84,Auvergne-Rhône-Alpes,26,Drôme,969.000000000008,822.447835446355,138.032229756509,30.8488369951114,26.4388489208632,876.303541655685,92.696458344323,16.50799003465253,11.003184466202674,12.156047591671491,51.45328062119222,7.1964297261413375,0.5054930942042816,6.500569363610347,21.37614842557892,27.38864987504492,21.072499598852605,17.324690165561506,46.45371851341854,17.88038616496976,6.217868014003534,22.79226674441201,17.304865499843007,13.55258561922292,9.854545690270598,12.397482267278171,2.655999306187905,84.87593761056226,14.244812152374392,3.1835745092993957,90.43380202844972,9.566197971550283
26165,Livron-sur-Drôme,84,Auvergne-Rhône-Alpes,26,Drôme,3942.25367416563,2754.60402656029,1137.2605495585,280.598114613746,61.1809270543764,2902.8072561098,1020.62624083098,18.824232218817684,14.612402085842715,9.571338583292107,51.5641684467651,11.180750273363921,0.9182456186061064,5.968596520939682,10.215482506992931,29.49864049772127,25.940438725622467,29.04090502196139,34.62580008526292,23.457615710891393,5.736629717819035,29.109881704614622,17.54338393778168,12.431580045068502,6.8982676907668,4.822641193057854,1.5282109775374408,69.87384004768025,28.847979951447417,7.117708240151087,73.63319299142192,25.889410605901546
26166,Loriol-sur-Drôme,84,Auvergne-Rhône-Alpes,26,Drôme,2749.0219261526,1743.1116501222,957.962219178904,295.67968391757603,34.1896229936543,1922.91686331532,753.184059708961,20.763361813124604,15.2319989025349,9.322736619766653,51.16809267362953,12.389984036588993,1.5191843843222685,6.414334067138457,9.6215011007077,21.94377444021057,28.358299898465262,33.591237502247125,35.70390023517985,24.817879229815937,6.828009723310532,26.639799236588352,17.921924640999194,11.260256680695433,6.988138265790631,5.543992222800089,1.228423437813842,63.408430232558246,34.84738372093024,10.755813953488367,69.94912790697681,27.398255813953494
26169,Malataverne,84,Auvergne-Rhône-Alpes,26,Drôme,808.999999769271,650.139712902754,136.104709938005,24.757536935806,26.7860465116278,768.594453182067,34.1996722199135,19.697518485852612,13.939722515984657,6.214388255157617,49.25441789554501,11.778897076014497,1.0030209850403178,7.504970080782482,14.990524411451064,31.01345621265513,27.465401587403903,16.451543663638155,37.38309042125586,16.617281822697407,5.641865677754996,31.38286481218672,16.01633115788345,13.595941053854096,10.57925992672871,6.1664555488946355,3.2048927630248207,80.36337615428624,16.82382076351328,3.0602641462134637,95.00549485800646,4.227400770045407
26170,Malissard,84,Auvergne-Rhône-Alpes,26,Drôme,1352.99999999981,1169.10685611234,160.964353489653,21.8923888002823,13.3282828282829,1264.27965912087,84.5060621640522,16.30797169103393,12.291405111440449,9.235352320718077,49.93914729248819,9.404448950697141,0,5.254932246205897,20.73869747360725,30.52828638695469,26.871920280433425,18.98512559348654,51.617338576837454,20.90984989854039,16.982373456792157,18.568547046621294,20.9034494693509,11.596522523586891,9.142934302301702,1.8963233028065372,0.9754817342063191,86.4084889957505,11.896848003671517,1.6180627346848024,93.44269468743886,6.24582868913999
26179,Mercurol-Veaunes,84,Auvergne-Rhône-Alpes,26,Drôme,983,817,152,4,37,916,62,19.77087952697709,15.225424981522542,6.319290465631928,49.59349593495935,8.188976377952756,4.724409448818897,7.480314960629922,11.811023622047244,25.196850393700785,27.559055118110237,21.653543307086615,37.83783783783784,19.403739262253662,5.103587670540676,26.275896917635173,17.180394138453764,13.845376452753916,9.19656392117231,8.994441637190501,3.6274509803921573,83.11291963377417,15.462868769074262,0.40691759918616477,93.18413021363175,6.3072227873855535
26191,Montboucher-sur-Jabron,84,Auvergne-Rhône-Alpes,26,Drôme,1044.99999999557,684.467074501419,346.568729629469,71.8159212021669,59.3691588785047,811.919501866365,231.134329340724,18.716434714001632,15.0037860969574,6.979189974020537,49.78677373386667,13.496901508182187,0.4412748324660135,7.887316284271488,15.622468720434405,33.05395630794315,28.43543000407413,15.02940384690517,33.897303665067575,15.665262016896776,4.236320147034655,27.875988753698255,20.13423578039377,13.580078002929948,8.92763400260736,9.580481296439231,5.375843611843767,65.49924157936083,33.164471735018004,6.872336957174291,77.69564611194323,22.11811764035443
26197,Montélier,84,Auvergne-Rhône-Alpes,26,Drôme,1681.36209120252,1274.80322488716,379.979957379492,176.20832220448,21.6350885395359,1405.72896149719,271.695513566684,19.215304623333736,12.948432763378673,8.972634738637359,51.60587600166928,8.970068780782217,1.0615466012759973,6.103892957336989,25.211731780304987,31.58101138796095,24.680958479666987,13.800105816587982,43.04688152599592,15.972307653936339,4.952953480620045,22.7369321496739,17.560916229434188,16.070365473221663,10.068374207423068,12.638150805690826,1.2704124702551094,75.81967213114774,22.599531615925045,10.480093676815013,83.60655737704926,16.159250585480116
