code_insee,commune,code_region,region,code_departement,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_sup2,dipl_sup34,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
73003,Grand-Aigueblanche,84,Auvergne-Rhône-Alpes,73,Savoie,1745.91734793136,1197.64684062642,514.686150883525,160.165754937212,283.396091784978,1067.45556948508,671.231347996139,15.535067850571755,14.4567559800283,10.816490527206822,51.7615511420148,5.904899424962122,0.25220836490873194,12.107031958449625,5.741439823062319,22.421154212400854,30.836928979270457,23.920908548127883,25.900950726457143,19.142022296265885,6.022855881517157,33.765934286343544,18.43619307385328,11.45998917196223,6.988707146601435,4.18429814345617,13.965121712523215,68.59699527273986,29.479411009538794,9.173730653801194,61.140097539545536,38.4457688556359
73006,Aime-la-Plagne,84,Auvergne-Rhône-Alpes,73,Savoie,2020.38828502412,1345.79349312558,616.323070248794,196.892931447553,2387.81329428703,1108.08756515528,910.291375216685,19.33336517069893,13.387233767244695,9.018710046539914,51.1247200175292,5.2037160683814205,1.0307434744010584,8.418237943928807,9.747865854239357,31.265216160917532,23.295131017528508,24.8073091704612,33.4710847933713,20.430783196620244,5.160165836479049,30.10980847303859,18.933262072598733,12.278902737756793,7.786739002539962,5.300338680966622,54.16751596600451,66.61063633664425,30.50517936662042,9.745301579255713,54.845277680970675,45.055268928458354
73008,Aix-les-Bains,84,Auvergne-Rhône-Alpes,73,Savoie,15684.5828987846,8113.51912737751,7254.7757229523,2202.0532104089,3023.52255896922,3992.2822576874,11461.054004905,13.906600105750808,15.923341160285501,14.611251058606308,54.05427204541826,12.711226645258561,0.11014655270296017,6.630103052944822,17.408782635023925,27.86007652474833,28.001323724052618,19.247058544842073,44.69176104118259,20.846614303518315,5.665523586714323,23.862109509005695,16.557381255938992,11.52748448582208,11.020852271796212,10.520034587204252,16.161564653336296,51.72926293122037,46.254183294313,14.039603250013984,25.453544308129246,73.07209939126349
73010,Entrelacs,84,Auvergne-Rhône-Alpes,73,Savoie,2560.56776440785,2025.83470550982,488.105129829006,145.836288790374,113.467827895283,1994.08803039899,559.535148828372,19.242572677360094,14.684099030297299,7.25781848607166,49.49616438328585,5.351157585907938,1.5202152232693005,8.361183727981148,17.178432022943106,27.667917063501278,23.411314438347226,21.130991603443274,40.270270270270096,14.337834412441458,3.743975768687007,28.090515338777333,19.661221322419134,14.077348890263103,11.210533158811346,8.878571108600596,4.243317786116442,79.11662146454887,19.062378922898134,5.695466873304941,77.87679194110831,21.8519953506393
73011,Albertville,84,Auvergne-Rhône-Alpes,73,Savoie,9277.47805802395,4090.54094824582,5001.00081869354,2218.41192840807,318.095353059754,2114.70776932641,7106.46343656022,17.962830097139744,16.378809487658945,11.992249596234721,52.299578149602375,14.760840674145086,0.2258781434777625,6.468480268437933,9.72636433496475,23.164438145647583,29.28052726768519,29.881005110861175,33.02682999461919,25.40081320263547,6.435431342718364,28.851171837738637,15.854327205124694,9.100948148582336,8.059136367728273,6.298171895472247,3.31502182758903,44.09108728322966,53.90474423561962,23.91179924688045,22.793993756713135,76.59908643398997
73029,Barberaz,84,Auvergne-Rhône-Alpes,73,Savoie,2351.49459342002,1399.02623046023,915.726259937604,311.836823085748,65.0924617008773,797.021004019766,1545.05253734328,17.316603159400003,16.526802901817536,10.125812188192457,53.011293478946676,9.31984366935581,0.4069800728976344,3.255840583181074,19.942023571984098,29.913035357976124,26.86068481124388,19.331553462637636,44.6642384860089,11.011792907485539,5.067311746022193,22.480825888158044,19.655027378510344,13.743163674817788,13.359276421331254,14.682601983674923,2.6935699073179404,59.49519230769238,38.9423076923077,13.261217948717954,33.89423076923075,65.7051282051281
73030,Barby,84,Auvergne-Rhône-Alpes,73,Savoie,1449.52902195779,746.45814260003306,686.307618559607,413.1650749662,24.6247422680412,474.301673171223,891.411044795812,13.60102295996052,26.803338490263823,11.620434011686203,45.36823456214758,10.74172545976309,0,3.374364018773754,9.301967474801872,26.781114418147745,50.32046308523421,16.871820093868738,13.175683200637103,17.043359754117322,7.034000995893496,25.03501567691489,22.945426085428277,11.426752442549407,9.55559794865893,6.959847096437572,1.670432411165274,51.49659863945585,47.346938775510225,28.503401360544217,32.721088435374185,61.49659863945585
73031,Bassens,84,Auvergne-Rhône-Alpes,73,Savoie,2190.48919863086,1186.51498259172,843.530489648199,290.14374473093,32.4670314320203,585.091193844822,1578.49726024145,15.061109677536844,18.167846077893795,8.4310970898163191,51.17608724558853,7.47522291864701,0,6.511495438711985,12.005569715125223,28.9631578663966,32.391926283220634,14.278094700738523,34.47444208464332,12.356959979658244,5.275653588320226,21.85908850611661,19.42471286529601,15.989341033360107,12.549900355939481,12.54434367130933,1.4605339949091987,54.16666666666685,38.50877192982453,13.245614035087733,26.710526315789483,72.06140350877199
73032,La Bâthie,84,Auvergne-Rhône-Alpes,73,Savoie,943.184058141619,681.318654380704,235.267378214521,93.0930894123785,144.918144783077,701.778674031776,240.405230900098,18.56200326494453,12.925401051645864,9.524132107341815,50.62373888535019,7.023525538537001,0,4.440483517933402,7.9138315927177505,25.22533820178787,36.10685664177476,28.68763952360185,30.31670899837574,20.63540314907759,5.2335545693060785,38.6318144220527,17.810078471314483,9.616289009153162,5.3605737354886145,2.7122866436073023,13.318431337934374,72.23602312820306,24.943951944870086,9.870087244243964,74.40527307199291,25.488686839531077
73034,Beaufort,84,Auvergne-Rhône-Alpes,73,Savoie,982.999999999485,662.424277026965,266.196030208382,106.3529947299,1687.72727272728,578.526241506617,403.413512166641,14.319092552765284,13.457344779486446,11.059568075062,50.440667206652854,3.5874552230328245,4.319338632517987,11.63095171060579,7.234909438901391,26.60994583639093,31.344275344904904,23.00271475460778,28.87782119454762,20.012999842849332,3.7487646913210866,30.88291646113958,19.197551010759316,12.218103499433477,8.364726089272583,5.57493840522476,63.19354619103959,67.38802411264619,27.079962381334838,10.819226320443105,58.85312731504783,41.039014462548565
73043,La Biolle,84,Auvergne-Rhône-Alpes,73,Savoie,1015.99999998824,763.201630028714,241.256378932791,127.962904691704,27.2730696798492,814.455173446717,197.33363076162,21.28934704061812,16.435431975718227,4.710538406567643,49.151611679809186,7.271881464914593,1.15983435189594,6.578477525969937,13.939062565771973,32.5078860581392,22.44900829705379,25.545056831063274,45.62542433830787,13.512066282187826,3.5281727875011644,30.369498283875902,18.84132640201258,15.856270342954321,10.18235978840769,7.710306113060435,2.6141832347427467,75.118270672987,23.74570658814798,12.594774083974917,80.16291077324253,19.422601453140164
73051,Le Bourget-du-Lac,84,Auvergne-Rhône-Alpes,73,Savoie,2599,1150,1410,210,287,970,1559,12.93343961737744,32.9214826624153,6.556396970904743,47.60860900757274,8.203483043079743,0,6.8744271310724105,23.831347387717692,33.91384051329056,22.45646196150321,15.35288725939505,88.02250803858522,9.425962165688192,3.979125896934116,26.060013046314417,17.742987606001304,15.133724722765818,11.741682974559687,15.916503587736464,9.944559944559945,44.24778761061947,54.25163524432474,8.080030781069643,37.322046941131205,59.98460946517892
