code_insee,commune,code_region,region,code_departement,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_sup2,dipl_sup34,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
75056,Paris,11,Île-de-France,75,Paris,1140771.70043806,378190.007548075,706616.092955496,204183.948109785,128408.298300621,9780.81459854984,1104875.76069888,13.644431274849156,23.734828480900497,7.8423035764217275,52.949553528208995,11.489412187180168,0.028094960494453248,5.35561970283739,45.755944613317276,22.369073793234836,18.7270397020762,6.483447221521929,72.3507893245455,12.481199163306671,3.7896405906768202,8.08815390481253,12.602246340335913,8.276696511045339,15.438322900079482,39.32374058974331,10.117422148807414,33.15212039383943,61.94193743447117,17.898756432279804,0.8573858025049161,96.85336340957653
75101,Paris 1er Arrondissement,11,Île-de-France,75,Paris,9273.27072416772,3064.0237158885802,5587.6783243071,928.784305571634,3168.86342304717,36.4056347860873,9098.1018815361,11.109076250178898,22.512356654059715,8.401012307681228,48.7733524135367,10.646036380796687,0.06009180035724392,8.68274573791033,48.39082245463713,20.32246790868406,16.18817669623366,5.170248770423012,74.80139733664862,9.938471286554009,3.1059777819142673,7.4861737476730665,11.414942754338213,8.339906934735103,16.16723405962412,43.54729343516087,25.468809334100488,33.04145653704699,60.25574460739791,10.015714338534993,0.39258677837591893,98.11103495366419
75102,Paris 2e Arrondissement,11,Île-de-France,75,Paris,12259.6281819581,4107.48102230345,7468.68700206279,536.270766061392,3184.60282376161,26.3623273791353,12069.868381585,12.12157023128408,26.61542038452283,4.16449661013465,48.76074610713819,9.78882419682819,0.04521863487351589,7.387354696625023,51.696559404268186,20.498752472278078,14.447220921480783,5.284521391106659,66.69360188236165,8.41881917803969,2.2967056561669428,6.397622230240282,11.16287001322257,7.585908111691748,15.229960740433244,48.90811407020571,20.620015477508755,33.504123953353094,60.92099116883573,4.374282466825508,0.21503366160754744,98.45215696955346
75103,Paris 3e Arrondissement,11,Île-de-France,75,Paris,19784.8021179459,6980.48917834328,11712.1902625749,1471.53039574927,3935.15468871057,61.0501060849238,19480.0123938162,11.466788873781159,25.29424862228213,6.116310106471478,51.03263374283421,9.963183922736404,0,7.576300548963963,50.79893633818207,22.261982712055396,14.523688076087213,3.9710711908467617,68.47348449329291,8.489438007275963,2.8451507444584854,4.739760461596028,11.794517349262055,7.3855385174432575,17.166024341128374,47.57957057883586,16.590058408564463,35.282077307266036,59.19791460512664,7.4376806347459565,0.3085707186808202,98.45947549885658
75104,Paris 4e Arrondissement,11,Île-de-France,75,Paris,16187.4422689854,5215.2632079886,9573.96112808883,1758.03182722777,4721.82663694358,69.6531399352883,15705.6876798404,11.81552688982561,25.04590526493325,7.531436928828161,51.6156318845051,11.0853921141512,0.056435433146507404,7.132533348652315,48.82149114356735,22.365425604544587,16.500505495060995,3.9698153228027326,71.81383425052695,7.5059111220812005,3.020245968236785,6.217274456735524,12.78322254496776,7.082242308300851,16.76100157053382,46.63010202914432,22.58245689118604,32.21795711346486,59.14437234122045,10.860467009022793,0.43029120214217775,97.02389926005773
75105,Paris 5e Arrondissement,11,Île-de-France,75,Paris,32094.1300025925,11027.7107890629,18667.5981808094,3034.47118250332,5363.21610722554,196.667383270471,31217.817362977,11.378203554186728,29.304178920268075,9.723160873231086,53.57393738999983,9.145329193266852,0.025290326045110893,6.07801014374773,55.2898971444195,20.1816162250941,13.694981095055352,3.861907976919935,85.89888218609649,7.428719574717589,2.504063176090478,5.3169656882615834,10.41132847554307,6.4976882564129825,16.160455449246296,51.68077937972786,14.318195665815667,34.360522588311646,58.16514789246965,9.454910235168242,0.612783033079833,97.26955477669993
75106,Paris 6e Arrondissement,11,Île-de-France,75,Paris,22446.6731185801,8872.1661230676,11607.6114587436,629.804805439251,7453.78612186318,144.887819153768,21855.5853183996,10.003832210514052,26.899564605823567,12.202503420101447,55.096691913134364,9.61697280664516,0.07821586803968542,8.617723674214343,53.694305235902284,18.886366302518713,13.753885251605476,3.910852972777437,84.98549628457845,7.130178978614025,2.9094034934452453,4.363907955351808,11.249902524994887,5.906210872224287,17.054001018406233,51.386395156963594,24.928667690097576,39.52552824286338,51.711945896942154,2.8057824075405358,0.645475694274881,97.36670197379392
75107,Paris 7e Arrondissement,11,Île-de-France,75,Paris,27130.4213678567,10870.4054977982,13518.69360517,333.551947476455,9248.00644774548,206.197225911956,26159.7969959251,11.840977911846164,24.000631163962264,11.762603221422147,53.98122013192944,9.006655355041913,0.07061876302371523,9.180234953756164,52.50187604932679,17.863142146264817,15.590640517697182,4.112298637524373,79.24556643801557,7.695453651757643,2.835041446273962,4.433486778284472,10.84386357363998,6.218993436422361,16.980047436093496,50.99311367752782,25.42167708462416,40.06721956289675,49.82854273390143,1.2294388758430312,0.7600222020740608,96.42237634730742
75108,Paris 8e Arrondissement,11,Île-de-France,75,Paris,17641.3787852007,6822.40105264747,8910.6235235743,367.028284657387,6185.75284837719,70.9612604732271,17105.9897156154,14.543805537149549,24.057161567725856,7.8222361952923745,52.60470000855088,8.228414844006995,0.06114883105040696,8.88520444030071,51.39411308634949,17.80702632915704,15.836132004896184,5.056858067550986,75.07322433269724,8.842202329399855,2.5363945081773513,5.2458446946804616,11.811948709167295,6.0923934311087935,14.786997529654414,50.68421879781169,25.960963088230255,38.672720175198336,50.50979082796746,2.080496593414149,0.40224327892532014,96.96515178261215
75109,Paris 9e Arrondissement,11,Île-de-France,75,Paris,32056.9467829196,12395.6444737569,17800.7908653082,1205.66548946446,5145.88711766027,177.937451801252,31128.5559360933,13.764125020432939,25.561494544788506,5.764362473469069,52.03023841369566,9.468206257851344,0.02639051099806068,7.504785692284408,55.01516037853944,19.505659956008405,12.782881131517277,4.486654003604995,70.52407487467208,8.148118848132464,2.860576321826406,4.675367798809873,10.911923758202951,6.98313832586539,15.635916301190184,50.78495864597276,13.831976164536385,38.66757666504122,55.5286533862692,3.761011607340147,0.5550667473299722,97.10393240780823
