code_insee,commune,code_region,region,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_bac2,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
69003,Albigny-sur-Saône,82,Rhône-Alpes,Rhône,926,542,360,228,37,519,404,18.367346938775512,15.073397780164695,18.689581095596132,52.34514858575009,10.831889081455806,0,8.838821490467938,21.923743500866554,28.336221837088388,22.96360485268631,18.370883882149048,49.714285714285715,16.707021791767556,4.745762711864407,33.89830508474576,12.639225181598063,12.203389830508476,13.171912832929783,3.8421599169262723,58.53131749460043,38.8768898488121,24.622030237580994,56.04751619870411,43.628509719222464
69006,Amplepuis,82,Rhône-Alpes,Rhône,2164,1218,914,292,98,1346,815,18.722986247544206,14.597249508840864,12.730844793713164,52.33791748526523,13.35551330798479,2.8992395437262357,7.1292775665399235,7.1292775665399235,25.237642585551328,27.9467680608365,33.31749049429658,28.253968253968253,26.048218029350107,6.656184486373165,25.707547169811324,12.578616352201259,10.08909853249476,5.188679245283019,4.332449160035367,56.284658040665434,42.2365988909427,13.493530499075785,62.1996303142329,37.66173752310536
69007,Ampuis,82,Rhône-Alpes,Rhône,1088,722,327,50,18,802,285,18.544776119402986,15.597014925373134,8.32089552238806,50.037313432835816,6.572068707991038,5.078416728902166,6.273338312173264,14.63778939507095,26.8857356235997,24.495892457057504,24.19716206123973,39.010989010989015,14.150943396226415,3.922542204568024,24.13108242303873,21.35054617676266,15.739821251241311,11.271102284011917,1.62748643761302,66.36029411764706,30.05514705882353,4.595588235294118,73.71323529411765,26.19485294117647
69009,Anse,82,Rhône-Alpes,Rhône,2474,1492,928,391,53,1559,902,22.54263565891473,17.550387596899224,7.3023255813953485,51.100775193798455,8.128785463818936,0.5419190309212624,6.056742110296462,18.42524705132292,26.872808415683775,27.924768887472105,18.170226330889385,44.180522565320665,17.074245428508483,5.2434456928838955,22.89050451641331,17.0522141440846,15.730337078651685,13.152676801057503,2.0973486347447565,60.3071948261924,37.51010509296685,15.804365400161682,63.01535974130962,36.4591754244139
69010,L'Arbresle,82,Rhône-Alpes,Rhône,2473,1235,1167,471,31,1100,1363,20.46745658172375,20.191527349456255,9.349131634474924,52.39409186820322,11.271385441127139,0.13418316001341832,4.528681650452868,12.479033881247902,28.446829922844685,27.17208990271721,24.68970144246897,37.26495726495727,18.6660596403369,5.7591623036649215,22.217163669474164,19.62212610972001,14.591395401775554,10.676075574778055,1.2380191693290734,49.939344925192074,47.18964820056611,19.045693489688638,44.48038819247877,55.11524464213507
69013,Arnas,82,Rhône-Alpes,Rhône,1347,1013,313,90,17,1034,311,21.03256086828982,14.989733059548255,6.33616896450572,50.92402464065708,9.05224787363305,1.4580801944106925,8.019441069258809,12.393681652490887,29.404617253948967,27.460510328068043,23.086269744835967,52.26130653266332,14.279835390946502,6.255144032921811,26.172839506172842,17.160493827160494,14.897119341563785,10.2880658436214,1.2463343108504399,75.20415738678545,23.23682256867112,6.6815144766147,76.76317743132887,23.088344469190794
69018,Beaujeu,82,Rhône-Alpes,Rhône,883,480,386,46,81,497,384,18.359375,15.380859375,15.52734375,52.24609375,10.094637223974763,5.047318611987381,7.570977917981073,7.150368033648791,23.974763406940063,27.339642481598318,26.07781282860147,20.155038759689923,16.400765794511805,5.169112954690491,29.483088704530953,12.125079770261646,9.444798978940652,7.402680280791321,8.402489626556017,54.36013590033974,43.71460928652321,5.209513023782559,56.28539071347678,43.4881087202718
69019,Belleville,82,Rhône-Alpes,Rhône,3454,1349,2059,977,33,1267,2114,21.553760099440648,18.81914232442511,9.857054070851461,51.79614667495339,15.90115498254096,0.32232070910556004,5.533172172978781,8.29975825946817,23.28767123287671,27.85388127853881,30.83534783776524,33.187134502923975,25.542628928633444,5.747525612085432,23.823580482722694,16.252821670428894,10.904670949817676,7.44920993227991,0.9463722397476341,39.05616676317313,59.61204400694846,28.286045165026056,36.68210770121598,61.20440069484655
69021,Bessenay,82,Rhône-Alpes,Rhône,885,643,229,39,55,715,169,20.275678079146285,15.562472209871054,8.403734993330369,49.66651845264562,8.614232209737828,1.8726591760299627,3.7453183520599254,16.760299625468164,35.767790262172284,26.40449438202247,12.45318352059925,35.526315789473685,15.441630636195184,5.003088326127239,24.459542927733168,17.726991970352067,15.750463248919086,10.253242742433601,5.851063829787234,72.65536723163842,25.875706214689266,4.406779661016949,80.7909604519774,19.096045197740114
69024,Le Bois-d'Oingt,82,Rhône-Alpes,Rhône,869,589,251,48,70,647,221,20.594665500655882,14.735461303017052,10.581547879317883,51.289899431569744,7.07876370887338,1.5952143569292123,10.867397806580259,11.266201395812562,29.710867397806577,19.242273180458625,20.03988035892323,39.71631205673759,11.885991510006063,6.185567010309279,27.592480291085508,15.706488781079441,14.736203759854458,13.887204366282596,7.454739084132056,67.77905638665132,28.883774453394707,5.523590333716916,74.45339470655927,25.431530494821637
